gene	transcript	hgvs_c	classification	PhastCons100way	PhyloP100way	REVEL	SpliceAI_masked	FAF95_grpmax	CADD_phred	AlphaMissense_pred	ClinVar_sig
MERTK	NM_006343.3	c.1144+8C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SAMD9	NM_017654.4	c.4692C>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.3381C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.1396C>T	Benign ClinVar(2-star, criteria provided)								Benign/Likely benign
KMT2D	NM_003482.3	c.2797+5G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KIF1B	NM_001365951.2	c.4512+8G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MLH3	NM_001040108.1	c.1761T>C	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.1971A>G	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.1573+7A>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SPRED1	NM_152594.3	c.486T>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.1354-6G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
IDH3B	NM_006899.5	c.216+10C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.1099C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.3344-14G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.2440-7C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.1140T>C	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
KIF1B	NM_001365951.2	c.3156T>C	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.2544-19A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.2813+19C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
ELP1	NM_003640.5	c.649+16G>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.8031G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.4171-5T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
HOXB13	NM_006361.5	c.601+17_601+25del	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.1858C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.1770-6T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.237+16G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.4425-11C>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.3603G>C	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
RPS20	NM_001023.3	c.103+14T>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.3717C>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.2851+20C>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.2289G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.2318+11A>G	Benign ClinVar(2-star, criteria provided)								Benign/Likely benign
SMARCA4	NM_001128849.2	c.3606C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.3873+17A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.1038-13T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SPRED1	NM_152594.3	c.438T>C	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
SRP72	NM_006947.4	c.51A>G	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
RNF43	NM_017763.5	c.723C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.2982G>C	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
CBL	NM_005188.4	c.814T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
GOT2	NM_002080.4	c.89+5G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
MERTK	NM_006343.3	c.758-19del	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.2843+16C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.2326-19A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.3032+16G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
AXIN2	NM_004655.4	c.2237+20A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.1957A>C	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
SPRED1	NM_152594.3	c.685-15_685-14del	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
EGLN1	NM_022051.2	c.459A>G	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.1167C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
HOXB13	NM_006361.5	c.810A>G	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.3729G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SPRED1	NM_152594.3	c.561C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.1135+15G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.11028T>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KIF1B	NM_001365951.2	c.609-8T>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.1594-12A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.3237G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.3296-11T>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.66T>C	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
CBL	NM_005188.4	c.2154-13C>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MLH3	NM_001040108.1	c.3280+19T>C	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
KIF1B	NM_001365951.2	c.5408+13G>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MLH3	NM_001040108.1	c.4227G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
CBL	NM_005188.4	c.822T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RNF43	NM_017763.5	c.1303C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.2992+12C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MDH2	NM_005918.4	c.909G>C	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
GNA11	NM_002067.5	c.633G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.3216-11C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.2766C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.791+12G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
REST	NM_005612.5	c.2226G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MERTK	NM_006343.3	c.1451-11T>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.2124-17C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KIF1B	NM_001365951.2	c.2358+12G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.3840C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.2775-16A>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.7500G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.1173C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
ELP1	NM_003640.5	c.740+10A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.538+20A>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.1121+12C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.1135+10G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.2070T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
DKC1	NM_001363.5	c.1476+13A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.1574-18A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
AXIN2	NM_004655.4	c.815+18G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.7219C>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.1986G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.10404T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.582C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.2880+19G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.1951-14G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
GNA11	NM_002067.5	c.912G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.909+11G>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
POT1	NM_015450.3	c.1595-18C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
IDH3B	NM_006899.5	c.769-18C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.3109+19G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
ACD	NM_001082486.2	c.693G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.1515C>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.3531C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.4239C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.300C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.2571G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
REST	NM_005612.5	c.1860G>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
ELP1	NM_003640.5	c.3336C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.2584C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
REST	NM_005612.5	c.2553A>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.3525A>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RNF43	NM_017763.5	c.2253C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.2084+19A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.4237-9C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
NTHL1	NM_002528.7	c.686-11C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.1144-18T>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.1263A>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.2413+16G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.3276G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
TINF2	NM_001099274.3	c.508-15T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.1892-13A>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.2193-14T>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.3123-11C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.3621C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.3130+13C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MERTK	NM_006343.3	c.1296+14C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SAMD9L	NM_152703.5	c.504T>C	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
REST	NM_005612.5	c.2151A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.588+17G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KIF1B	NM_001365951.2	c.4947-11C>G	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
GNA11	NM_002067.5	c.732C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.3302+20A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.469-13_469-10del	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MDH2	NM_005918.4	c.258G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.2673A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SAMD9	NM_017654.4	c.1126G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.13932A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.2002+21_2002+24del	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SRP72	NM_006947.4	c.1679-10C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.593+12_593+15dup	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SAMD9L	NM_152703.5	c.3531C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
AXIN2	NM_004655.4	c.1060-16_1060-12del	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.2518C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.1951-20del	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RPS20	NM_001023.3	c.3+13T>G	Benign ClinVar(1-star, criteria provided)								Benign
KMT2D	NM_003482.3	c.11299C>G	Benign ClinVar(2-star, criteria provided)								Benign/Likely benign
TERT	NM_198253.3	c.1758C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
CBL	NM_005188.4	c.2434+13A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MDH2	NM_005918.4	c.429+19G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SAMD9L	NM_152703.5	c.2850C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
POT1	NM_015450.3	c.1007-17A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
ACD	NM_001082486.2	c.283C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.301+8A>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.1481+18C>T	Benign ClinVar(1-star, criteria provided)								Benign
CTNNA1	NM_001903.5	c.1719G>A	Benign ClinVar(2-star, criteria provided)								Benign/Likely benign
ELP1	NM_003640.5	c.3498C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.384G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
IDH3B	NM_006899.5	c.972C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.1944-13dup	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CBL	NM_005188.4	c.1254C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
ELP1	NM_003640.5	c.1461-6C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.1389+19T>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.2435+14G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.1002G>A	Benign ClinVar(2-star, criteria provided)								Benign/Likely benign
SMARCA4	NM_001128849.2	c.3051G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
ELP1	NM_003640.5	c.2115A>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.1338G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SAMD9	NM_017654.4	c.3171A>G	Benign ClinVar(2-star, criteria provided)								Benign/Likely benign
DKC1	NM_001363.5	c.138G>A	Benign ClinVar(1-star, criteria provided)								Benign
KMT2D	NM_003482.3	c.12470A>C	Benign ClinVar(1-star, criteria provided)								Benign
KMT2D	NM_003482.3	c.65C>T	Benign ClinVar(1-star, criteria provided)								Benign
AP2S1	NM_004069.5	c.4-14_4-12del	Benign ClinVar(2-star, criteria provided)								Benign/Likely benign
SPRED1	NM_152594.3	c.1224A>G	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.14505T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.1764-8dup	Benign ClinVar(1-star, criteria provided)								Benign
CBL	NM_005188.4	c.870-18G>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.629-6T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RNF43	NM_017763.5	c.771T>C	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
KIF1B	NM_001365951.2	c.3044-15T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.2069+13T>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
GALNT12	NM_024642.5	c.627G>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.321-17C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.3157+14C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.3270C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.2622A>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.1350C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
GNA11	NM_002067.5	c.264G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KIF1B	NM_001365951.2	c.3632+16G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.509+11T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.2382+15C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SRP72	NM_006947.4	c.1830A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.75C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.2655+19A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
AXIN2	NM_004655.4	c.1059+9A>G	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
NTHL1	NM_002528.7	c.685+17G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.14643+11G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KIF1B	NM_001365951.2	c.2397C>T	Benign ClinVar(2-star, criteria provided)								Benign/Likely benign
LZTR1	NM_006767.4	c.2259C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.2318+12dup	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.2383-14G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.629-7T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.1454-22_1454-18del	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.1959G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.2844-14C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
PDGFRA	NM_006206.6	c.840C>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MERTK	NM_006343.3	c.1451-16A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.8138C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.2192+13C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.801C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.2287-19C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.2318+16A>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.1389+12C>G	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.2974-10T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.2993-14C>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
POT1	NM_015450.3	c.306A>G	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
CBL	NM_005188.4	c.2435-18C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.849C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.1410T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KIF1B	NM_001365951.2	c.345G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
ELP1	NM_003640.5	c.2328T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.3369C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
AXIN2	NM_004655.4	c.2529T>C	Benign ClinVar(2-star, criteria provided)								Benign/Likely benign
CTNNA1	NM_001903.5	c.2253G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.3157+18G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.3157+17G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KIF1B	NM_001365951.2	c.1005T>C	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.1449+15C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
POT1	NM_015450.3	c.1595-17T>G	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.2187G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
SAMD9L	NM_152703.5	c.2559C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
ELP1	NM_003640.5	c.3255A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.1144-13A>C	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
CBL	NM_005188.4	c.1432-7A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.2124-15C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CBL	NM_005188.4	c.444-18C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
LZTR1	NM_006767.4	c.2205G>A	Benign ClinVar(2-star, criteria provided)								Benign/Likely benign
SAMD9	NM_017654.4	c.4101C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
SMARCE1	NM_003079.5	c.1005C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.761-12C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.2656-17T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.3383-13C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.2439-19C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.15693T>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MSH3	NM_002439.5	c.1260C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
POT1	NM_015450.3	c.546+17A>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
POT1	NM_015450.3	c.1596A>G	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.3500-10C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.4584-16A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MERTK	NM_006343.3	c.2226C>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.1144-6C>T	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.3081+12A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
POT1	NM_015450.3	c.256-15G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
MERTK	NM_006343.3	c.1428G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
DKC1	NM_001363.5	c.36A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SAMD9	NM_017654.4	c.3006G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
ELP1	NM_003640.5	c.2595T>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.1761+10G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.106-16A>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
SMARCE1	NM_003079.5	c.123G>T	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
TERT	NM_198253.3	c.60G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
CTNNA1	NM_001903.5	c.1297-12T>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
KMT2D	NM_003482.3	c.2129C>G	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
SMARCA4	NM_001128849.2	c.760+10G>C	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
NTHL1	NM_002528.7	c.207G>A	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
POT1	NM_015450.3	c.702+16A>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
RTEL1	NM_001283009.2	c.3813G>A	Likely_benign ClinVar(2-star, criteria provided)								Likely benign
MLH3	NM_001040108.1	c.4194T>C	Benign ClinVar(2-star, criteria provided)								Benign/Likely benign
AXIN2	NM_004655.4	c.1773C>A	Benign ClinVar(2-star, criteria provided)								Benign/Likely benign
MSH3	NM_002439.5	c.3312C>G	Likely_benign ClinVar(1-star, criteria provided)								Likely benign
